aggregation_level,condition,prompt_id,model_id,family,n_contributors,outcome,estimate
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,1.05
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.7
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.45
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.65
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,belief_post,2
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,concern_mean,1.25
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.5
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.08499999999999999
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.6
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.25
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0085
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,policy_general,1.15
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.85
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.95
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.65
model,Measurement & modeling (1),NA,gemini-3.1-pro-preview,Google,2,trust_post,2.55
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.1
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,belief_post,0.6
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.3
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,distrust_post,-1.15
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.045
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,0.5
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.5
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0015
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,policy_general,0.3
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,0.8
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.2
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,1.5
model,Measurement & modeling (2),NA,gemini-3.1-pro-preview,Google,2,trust_post,1.4
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.65
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,belief_post,2.3
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,concern_mean,1.5
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.65
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.06
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.35
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.1
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.006
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.3
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.8
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,1
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.65
model,Model accuracy,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.85
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,1.2000000000000002
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,belief_post,3.35
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,concern_mean,2.65
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-4.05
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.12
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,2
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.6
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0115
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,policy_general,2.35
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,3
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,1.85
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,3.9
model,Oil industry misinformation,NA,gemini-3.1-pro-preview,Google,2,trust_post,4.3
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.4
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,belief_post,1.55
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.9
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.3
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.05
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,0.75
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.1
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.005
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.8
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.2999999999999998
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.65
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.3
model,Peer-review,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.5
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.375
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.625
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.575
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-1.725
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.05
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,0.725
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.575
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0045000000000000005
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.625
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.775
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.525
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,1.925
model,Portrait Prof. Cherry,NA,gemini-3.1-pro-preview,Google,2,trust_post,1.775
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.75
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,belief_post,1.2
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,concern_mean,1.25
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.9
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.095
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.1
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.25
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.011
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.2
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,2.3
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,1
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,3.5
model,Scientist community helpers,NA,gemini-3.1-pro-preview,Google,2,trust_post,3.1
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.04999999999999999
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.55
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.9
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-0.44999999999999996
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.02
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,0.65
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.30000000000000004
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.006
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.9
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.05
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.5
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,0.65
model,Social justice,NA,gemini-3.1-pro-preview,Google,2,trust_post,0.6000000000000001
